Position,Gate,Params,Qubits,Suspiciousness,KickedOut
9,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",0.0,No
10,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
12,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",0.0,No
26,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
18,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
17,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",0.0,No
20,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",0.0,No
21,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",0.0,No
23,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",0.0,No
24,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",0.0,No
25,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",0.0,No
53,,[],"(Qubit(QuantumRegister(5, 'q'), 4),)",0.0,No
33,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-0.2390833786009381,No
3,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-1.406038560709149,No
5,t,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",-1.8187409760829496,No
41,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-2.5506251075323476,No
38,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",-5.4326912963595575,No
15,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-8.062895638142194,No
48,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-9.102371897198353,No
8,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-10.99370522276493,No
