Position,Gate,Params,Qubits,Suspiciousness,KickedOut
54,,[],"(Qubit(QuantumRegister(5, 'q'), 4),)",0.0,No
26,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
12,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",0.0,No
24,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",0.0,No
23,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",0.0,No
22,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",0.0,No
21,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",0.0,No
2,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
19,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",0.0,No
18,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 4), Qubit(QuantumRegister(5, 'q'), 0))",0.0,No
4,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",0.0,No
6,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",0.0,No
8,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",0.0,No
9,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",0.0,No
28,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",-12.588185611816261,No
20,ccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2), Qubit(QuantumRegister(5, 'q'), 1))",-12.592215291797462,No
27,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-13.319186335087917,No
47,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",-13.78916977765412,No
49,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-15.92308757289258,No
3,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-24.880708231309047,No
40,sdg,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-25.35112714417453,No
14,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",-28.507691308930955,No
16,u,"[1.5707963267948966, -3.141592653589793, -3.141592653589793]","(Qubit(QuantumRegister(5, 'q'), 3),)",-30.10004817663682,No
48,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-31.999999999999996,No
33,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-32.110378751122425,No
37,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",-33.4272676310017,No
13,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",-33.75463747538333,No
41,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-34.12398203880923,No
5,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",-36.495182998365465,No
