file,shots,input,counts
Bug4Q_id39_origin,1024,'0100y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0101y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0110y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0111y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1000y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1001y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1010y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1011y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1100y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1101y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1110y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1111y',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0000z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0001z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0010z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0011z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0100z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0101z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0110z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'0111z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1000z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1001z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1010z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1011z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1100z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1101z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1110z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
Bug4Q_id39_origin,1024,'1111z',"{'1100': 72, '0111': 70, '1101': 64, '1011': 59, '0001': 66, '1111': 59, '0010': 77, '0101': 60, '1110': 67, '1010': 64, '0011': 57, '1000': 59, '0000': 68, '0110': 58, '0100': 59, '1001': 65}"
