file,shots,input,counts
vqe_7,1024,'0110110x',"{'1101001': 10, '1010111': 12, '0010101': 12, '1110111': 17, '0010011': 30, '1010000': 31, '0110101': 34, '0110001': 3, '0000001': 6, '1000011': 15, '1011100': 8, '1110001': 38, '1111011': 24, '0111001': 40, '0001010': 9, '0010010': 22, '1101000': 10, '0010111': 3, '0111000': 32, '1000101': 4, '1101110': 2, '0010100': 21, '0110011': 36, '1110000': 42, '1111010': 26, '0110010': 26, '0000010': 4, '1011101': 11, '1001000': 13, '0111111': 12, '0100000': 13, '1010001': 28, '1011011': 13, '0111101': 8, '1111110': 5, '1010100': 5, '1110101': 12, '0110100': 28, '1101010': 4, '1100011': 10, '1011010': 26, '0110110': 8, '1100100': 5, '1010110': 11, '0001011': 13, '1100101': 4, '0100010': 5, '1000100': 2, '0100011': 6, '0111100': 5, '1100010': 9, '1101011': 4, '1110110': 11, '0011000': 27, '1110100': 7, '0111110': 9, '0000011': 3, '1011111': 3, '1000010': 7, '1000000': 8, '0011001': 26, '1001010': 5, '0100001': 9, '1111101': 13, '0001101': 2, '0011110': 11, '0000000': 3, '0101101': 5, '0110111': 6, '1111100': 14, '0101000': 7, '1011001': 2, '0101010': 3, '1001001': 7, '1011110': 1, '0000110': 3, '1111111': 2, '1010101': 4, '0001000': 2, '1001011': 5, '1100000': 3, '0101011': 11, '1011000': 1, '0011010': 1, '1100001': 2, '0011101': 3, '0011111': 4, '0100111': 2, '0001100': 1, '0000111': 1, '1000001': 2, '1001101': 1, '1110010': 1, '0001001': 4, '1010010': 1, '0011100': 1, '0101100': 1, '0100110': 1, '1101111': 1}"
vqe_7,1024,'0110111x',"{'1101010': 11, '1010101': 23, '0010111': 8, '1110110': 8, '0010001': 35, '1010010': 30, '0110101': 13, '0101011': 9, '0110111': 20, '0000010': 8, '1000011': 9, '1011001': 14, '1110011': 37, '1111001': 21, '0111011': 33, '0001001': 12, '0001011': 6, '1101001': 5, '0011010': 29, '0111010': 32, '1000111': 4, '1101101': 2, '0010101': 7, '0110001': 35, '1110010': 42, '0001000': 7, '1111000': 29, '1101000': 7, '0110000': 29, '1011110': 5, '0111100': 22, '1001001': 12, '0111101': 14, '0100001': 4, '1010011': 28, '0111110': 8, '0110110': 17, '1011000': 24, '0010000': 22, '1111111': 9, '1010100': 16, '1110100': 21, '1101011': 7, '1100010': 4, '1100110': 3, '0110100': 15, '1000010': 6, '1100011': 5, '0100011': 12, '1000110': 1, '1110101': 23, '1011100': 2, '0010110': 9, '1100001': 8, '0001110': 1, '0000011': 6, '0011111': 2, '1011111': 7, '1000001': 7, '1000000': 10, '0011100': 12, '0110010': 1, '1001011': 8, '0100010': 10, '0011101': 14, '0000000': 2, '0011011': 21, '1110111': 6, '0100100': 6, '0100000': 6, '0101000': 3, '1001010': 8, '1011011': 1, '0001010': 6, '1111100': 5, '1111110': 7, '0100101': 3, '0000101': 1, '0000100': 3, '1101100': 2, '0010100': 2, '0101001': 6, '1001100': 2, '1100000': 8, '1010110': 3, '1100111': 1, '0101111': 1, '1001000': 1, '0101010': 6, '1111101': 4, '1010111': 2, '1011101': 2, '0111111': 3, '0000001': 1, '1011010': 1, '1000100': 1}"
vqe_7,1024,'0111000x',"{'1100000': 14, '1010000': 16, '0010000': 16, '1110010': 13, '0001010': 20, '1001000': 14, '0101101': 3, '0100001': 16, '0110001': 17, '0000000': 6, '1000001': 19, '1010101': 1, '1101001': 13, '1111000': 12, '0111000': 16, '0000011': 19, '0001000': 14, '1011101': 3, '0010001': 13, '0110011': 17, '1000010': 21, '1100001': 11, '0001101': 3, '1011011': 19, '0101000': 15, '1100011': 20, '1110011': 19, '0110010': 19, '0100011': 12, '0000001': 10, '1011000': 11, '0111001': 23, '0111011': 18, '0011001': 12, '1001011': 21, '0110000': 15, '1010010': 18, '0110101': 1, '1101000': 19, '0111010': 16, '1111100': 5, '1001010': 13, '1001001': 18, '1101011': 14, '0100101': 3, '0101011': 14, '1010110': 5, '1011010': 11, '1010001': 21, '1100010': 17, '1110111': 1, '0101010': 11, '1001111': 2, '0000100': 2, '0011010': 14, '0001110': 2, '0011011': 17, '1110001': 13, '0001011': 18, '0101100': 6, '1110000': 11, '0010010': 20, '1101010': 12, '0100010': 11, '0001001': 10, '0101001': 16, '1011001': 15, '1010011': 8, '1000000': 9, '0011000': 23, '1000011': 10, '1111011': 11, '0010011': 18, '1111010': 15, '1111001': 7, '1110101': 2, '0011101': 1, '0000010': 11, '0110100': 1, '0100111': 1, '1111111': 1, '1001101': 1, '0010100': 2, '1000100': 3, '0110111': 1, '0100000': 7, '0111111': 2, '1001100': 2, '1000101': 2, '0010111': 2, '0111110': 1, '0000111': 1, '0010110': 1, '1000110': 1, '0110110': 1, '0100100': 1, '0011111': 1, '0111101': 1, '1110100': 2, '1100101': 2, '0001100': 1, '0111100': 2, '0101111': 2}"
vqe_7,1024,'0111001x',"{'1001011': 11, '1000101': 52, '0000101': 47, '1100101': 18, '0000100': 45, '1000011': 28, '0100011': 10, '0001100': 22, '0100100': 23, '0000000': 13, '1000000': 24, '1000110': 17, '1010001': 1, '1101001': 5, '0101001': 9, '0000010': 23, '0100110': 15, '1000001': 27, '0101000': 11, '1001100': 17, '1001010': 15, '0001111': 14, '1001110': 10, '0000001': 17, '1100110': 13, '0100101': 23, '0001101': 17, '1000111': 22, '0101011': 8, '0101110': 4, '0001000': 12, '1000100': 39, '0101111': 10, '0100111': 6, '0000011': 19, '1001111': 17, '0101101': 10, '1110100': 3, '1100010': 12, '0001110': 12, '0100010': 11, '1001001': 10, '1001101': 29, '1100111': 11, '0100000': 6, '0100001': 15, '0001001': 13, '1100100': 16, '0101100': 14, '1001000': 9, '1110101': 2, '1010110': 1, '1100001': 7, '1100011': 3, '0000111': 31, '0010101': 2, '0011101': 1, '0110111': 2, '1000010': 14, '1101111': 5, '0000110': 25, '1101100': 9, '0101010': 8, '0001010': 10, '1101010': 4, '0011000': 1, '1100000': 8, '1010010': 2, '0001011': 3, '1101101': 10, '1101000': 7, '1010100': 2, '1111101': 1, '1011110': 2, '1011010': 1, '0011111': 2, '0010110': 1, '0110011': 1, '0110100': 2, '1010000': 2, '1011100': 1, '0110010': 1, '0010010': 2, '1110000': 1, '0010111': 1, '0010100': 2, '0011010': 2, '0110101': 1, '1101110': 2, '0110000': 1, '1101011': 2, '1010011': 1, '1010111': 1, '0011100': 1, '0011001': 1}"
vqe_7,1024,'0111010x',"{'1010100': 4, '1001010': 36, '1010011': 12, '0000111': 8, '1101011': 21, '0000100': 26, '1000100': 18, '0100110': 5, '0011010': 12, '0101000': 22, '0000010': 19, '1000000': 39, '1001100': 16, '1100001': 29, '1110010': 7, '0110001': 17, '0000011': 36, '0001000': 32, '0101110': 9, '0000101': 34, '1011001': 9, '0100011': 29, '1100000': 27, '1101101': 13, '0101010': 5, '0100010': 19, '0110011': 7, '1000001': 36, '0111011': 12, '0001110': 12, '1000110': 20, '1001011': 23, '0110000': 5, '0111010': 9, '1111011': 6, '1000101': 15, '1000111': 16, '1100110': 11, '0100101': 18, '1011000': 7, '1010001': 4, '1011011': 7, '0101001': 18, '1110000': 4, '0100100': 13, '1010010': 13, '0010000': 13, '1101010': 15, '0111001': 7, '0000110': 8, '1001110': 3, '1100101': 2, '0011101': 3, '0101111': 7, '1011111': 3, '1001101': 16, '1001111': 4, '1011110': 3, '0001001': 30, '0001111': 8, '1111010': 6, '0110010': 10, '0011100': 2, '0001101': 6, '0000001': 2, '1110100': 5, '0101100': 2, '0001100': 11, '0010001': 10, '1100100': 5, '1101111': 3, '1100111': 6, '0011011': 6, '0010010': 2, '1111000': 7, '1101100': 7, '1110001': 4, '1111001': 6, '0110110': 2, '0110111': 1, '1110011': 5, '1111111': 1, '0111000': 6, '0101011': 3, '0011000': 6, '1011010': 2, '1010101': 3, '0100111': 2, '0011001': 4, '0010011': 1, '1101110': 1, '1110101': 1, '0111100': 2, '1010000': 1, '0111101': 1}"
vqe_7,1024,'0111011x',"{'1010111': 3, '1001000': 37, '1010011': 4, '0001010': 25, '1101001': 18, '0000101': 13, '1000100': 36, '0101010': 26, '0011001': 11, '0101011': 21, '0000000': 22, '1000010': 38, '1001001': 19, '1000111': 10, '1100011': 29, '1110001': 8, '0110010': 15, '0000001': 35, '1010010': 5, '0101101': 12, '0000110': 20, '1011010': 9, '0000111': 20, '0100001': 30, '1100010': 27, '1101110': 8, '1010001': 15, '0101100': 16, '0100000': 19, '1001101': 7, '0110011': 18, '1000011': 33, '0111010': 5, '0001101': 22, '1000101': 30, '0111011': 10, '0110000': 4, '0000100': 13, '0111001': 8, '1111011': 10, '1100101': 14, '0100111': 7, '1011001': 4, '1010000': 9, '1011011': 7, '1110000': 11, '0100101': 3, '0100110': 12, '1000110': 7, '1101111': 5, '0010010': 15, '1011100': 5, '1101000': 17, '0111000': 11, '1001100': 5, '1001111': 8, '1111100': 2, '0001011': 33, '1100100': 10, '0011111': 2, '1100111': 2, '1011101': 5, '1001110': 8, '0001100': 20, '0001110': 5, '0011110': 1, '0101110': 3, '1110111': 3, '0011011': 3, '0010011': 5, '1111001': 5, '1101011': 1, '1111010': 6, '0110100': 3, '1111000': 5, '0110101': 3, '1110010': 3, '1111101': 1, '0110001': 2, '0011000': 11, '0010001': 3, '0011010': 3, '1011000': 4, '0100100': 3, '0010000': 2, '0001111': 3, '1100001': 1, '0001001': 1, '0010100': 1, '1000000': 1, '1110011': 2, '1101100': 3, '0011100': 1, '0111110': 1, '1101101': 2}"
vqe_7,1024,'0111100x',"{'1100000': 14, '1010000': 16, '0010000': 16, '1110010': 13, '0001010': 20, '1001000': 13, '0101101': 3, '0100001': 16, '0110001': 17, '0000000': 6, '1000001': 20, '1010101': 1, '1101001': 13, '1111000': 12, '0111000': 16, '0000011': 19, '0001000': 14, '1011101': 3, '0010001': 13, '0110011': 17, '1000010': 21, '1100001': 11, '0001101': 3, '1011011': 19, '0101000': 15, '1100011': 20, '1110011': 19, '0110010': 19, '0100011': 12, '0000001': 10, '1011000': 11, '0111001': 23, '0111011': 18, '0011001': 12, '1001011': 21, '0110000': 15, '1010010': 18, '0110101': 1, '1101000': 19, '0111010': 16, '1111100': 5, '1001010': 13, '1001001': 19, '1101011': 14, '0100101': 3, '0101011': 14, '1010110': 5, '1011010': 11, '1010001': 21, '1100010': 17, '1110110': 1, '0101010': 11, '1001111': 2, '0000100': 2, '0011010': 14, '0001110': 2, '0011011': 17, '1110001': 13, '0001011': 18, '0101100': 6, '1110000': 11, '0010010': 20, '1101010': 12, '0100010': 11, '0001001': 10, '0101001': 16, '1011001': 15, '1010011': 8, '1000000': 9, '0011000': 23, '1000011': 9, '1111011': 11, '0010011': 18, '1111010': 14, '1111001': 8, '1110101': 2, '0011101': 1, '0000010': 11, '0110100': 1, '0100111': 1, '1111111': 1, '1001101': 1, '0010100': 2, '1000100': 3, '0110111': 1, '0100000': 7, '0111111': 2, '1001100': 2, '1000101': 2, '0010111': 2, '0111110': 1, '0000111': 1, '0010110': 1, '1000110': 1, '0110110': 1, '0100100': 1, '0011111': 1, '0111101': 1, '1110100': 2, '1100101': 2, '0001100': 1, '0111100': 2, '0101111': 2}"
vqe_7,1024,'0111101x',"{'1100100': 35, '1001101': 16, '0001101': 8, '1101010': 11, '0000111': 14, '1000101': 23, '0100111': 26, '0100100': 31, '0101001': 16, '0000001': 9, '1000001': 17, '1100000': 18, '1001100': 13, '1100101': 51, '1101101': 16, '0101101': 35, '0000100': 22, '0000101': 16, '1100011': 22, '0001110': 9, '0101100': 22, '1000010': 8, '0001011': 6, '0100101': 37, '1101100': 24, '0101011': 15, '1100001': 21, '1000011': 17, '0101111': 10, '0100010': 18, '1001000': 10, '0110010': 4, '0101000': 11, '0101110': 14, '1111000': 3, '1000111': 9, '1001010': 6, '1100111': 18, '0110001': 2, '1100010': 16, '1001110': 8, '0101010': 13, '0100110': 24, '1001011': 3, '1000110': 11, '1001001': 9, '0100011': 18, '1101001': 11, '0001001': 11, '0001100': 11, '1111010': 1, '1100110': 17, '1001111': 11, '1101000': 8, '0010101': 1, '0000110': 9, '0000010': 8, '0100001': 29, '0011101': 2, '0111100': 2, '0100000': 27, '1000100': 12, '1110100': 2, '1000000': 7, '0000000': 3, '1101110': 11, '0001000': 9, '0011001': 1, '1101011': 10, '0011000': 1, '0010001': 1, '0010111': 1, '0001111': 8, '1101111': 8, '1010111': 1, '0011110': 2, '1111110': 1, '0000011': 6, '1010011': 1, '0001010': 4, '1011010': 1, '0110111': 2, '1110101': 1, '0111000': 1, '0110011': 1, '1110110': 1, '0111010': 1, '1110000': 1, '0010110': 1, '0110110': 1, '0010011': 1, '1110011': 1, '1010100': 1, '0110100': 2, '0110101': 1, '0111001': 1, '0110000': 1, '1111011': 1, '0011100': 1, '1110001': 1}"
vqe_7,1024,'0111110x',"{'1100011': 31, '1010000': 16, '0001101': 8, '1101100': 6, '0001010': 19, '1000101': 16, '0101011': 27, '0100001': 28, '0101100': 23, '0000000': 13, '1000011': 34, '1011010': 8, '1001111': 6, '1100101': 32, '1110001': 11, '0110011': 17, '0000001': 21, '0000110': 7, '0010001': 3, '0101110': 6, '0001011': 27, '0010000': 3, '0110010': 13, '0001100': 13, '0100111': 19, '1101111': 13, '0101101': 20, '0100101': 9, '1011011': 9, '0111010': 3, '0100000': 40, '1001001': 25, '0111011': 9, '1010011': 4, '0110001': 3, '0000111': 9, '0111001': 10, '1111100': 5, '1001000': 20, '1101000': 20, '0100110': 15, '1100010': 32, '1010001': 14, '1100100': 35, '1110000': 10, '0101010': 27, '0001110': 2, '1001100': 2, '1000010': 23, '0000101': 6, '1101001': 20, '0111000': 11, '1100110': 6, '1010010': 6, '0010011': 11, '0100100': 10, '0101111': 5, '1001110': 8, '1011101': 3, '1011000': 4, '0011001': 9, '1000100': 12, '0110000': 3, '1111011': 8, '0011011': 10, '0011000': 12, '1111000': 7, '1101101': 8, '0011010': 8, '0010101': 5, '0010010': 16, '1100111': 7, '1111010': 7, '0010100': 2, '1101110': 6, '0110100': 7, '1011100': 3, '0110101': 3, '1110010': 2, '0000100': 8, '1111101': 1, '1001010': 1, '1111001': 4, '1000110': 6, '1100001': 1, '1011001': 4, '1000111': 1, '1110011': 2, '1110110': 1, '1001101': 1, '0111110': 2, '1101011': 1}"
vqe_7,1024,'0111111x',"{'1100001': 34, '1001111': 1, '0001111': 6, '1101100': 17, '0001000': 22, '1000111': 12, '0101001': 34, '0100011': 26, '0000010': 13, '1000001': 32, '1011001': 8, '1001110': 3, '1100111': 19, '1110010': 12, '0110001': 15, '0000011': 20, '0000101': 14, '0010000': 6, '0101111': 11, '0001001': 21, '0100101': 28, '1100110': 16, '1101110': 6, '0101110': 15, '0100100': 20, '1011011': 6, '0110110': 2, '0111011': 10, '0100010': 37, '1001011': 23, '0111100': 6, '1010011': 7, '0110000': 11, '0111010': 12, '1111011': 6, '1001010': 23, '1001100': 9, '1001000': 2, '1101010': 23, '1000000': 25, '0101000': 25, '1100000': 32, '1010010': 17, '1100100': 13, '1100101': 20, '0101100': 5, '1110001': 2, '0000100': 17, '1110000': 5, '0001011': 2, '1011010': 6, '0001101': 5, '1101111': 4, '1101011': 17, '0010010': 11, '0000110': 5, '0011101': 1, '1001101': 12, '0100110': 9, '1011110': 2, '0100111': 5, '1010101': 2, '0101010': 1, '0011010': 9, '1000101': 1, '1111010': 5, '0110010': 6, '1010000': 10, '0011011': 17, '0011001': 9, '1011000': 6, '1110101': 5, '1101101': 16, '0110011': 8, '0100001': 2, '0011000': 7, '0010001': 15, '0001010': 2, '1110011': 6, '0001110': 3, '1000100': 5, '1111000': 8, '0010011': 2, '1111001': 7, '0111000': 6, '0111001': 4, '1111111': 1, '1000110': 8, '0101101': 4, '0110111': 4, '1011111': 1, '0000111': 1, '1010001': 5, '0010111': 2, '0001100': 2, '0010110': 1, '1011101': 1, '1110100': 1, '0111101': 2, '0011110': 1}"
vqe_7,1024,'1000000x',"{'1100100': 12, '1010100': 23, '1100001': 1, '0010100': 10, '1110101': 15, '0001101': 13, '1001100': 20, '0101111': 17, '0100101': 14, '0110100': 21, '0000100': 7, '1000101': 22, '1010111': 12, '1101100': 20, '1111100': 13, '1100010': 2, '0111100': 26, '0000110': 12, '0001001': 2, '1011111': 17, '0010101': 18, '0110111': 17, '0001110': 19, '1100101': 12, '0001111': 16, '0101100': 17, '1100000': 1, '1100111': 12, '1110111': 18, '0110110': 20, '0100110': 12, '0000101': 11, '1011100': 16, '0111101': 18, '1000110': 18, '0111111': 18, '0011101': 20, '1001110': 14, '1010110': 13, '0001100': 16, '0111110': 16, '1111111': 13, '1001101': 17, '1001111': 18, '1101111': 12, '0100111': 13, '1011110': 13, '1010101': 18, '1101011': 2, '1100110': 24, '0110101': 12, '0101110': 17, '0000111': 17, '0011110': 13, '1110100': 12, '0010001': 4, '1011101': 11, '1101101': 12, '0001010': 1, '0010110': 18, '1101110': 9, '1110000': 1, '0101101': 14, '1000100': 9, '1000001': 2, '0011000': 3, '1000111': 12, '0001000': 1, '0011100': 18, '0000000': 2, '0010111': 19, '1111101': 11, '1110110': 13, '0011111': 12, '1110011': 1, '0010011': 2, '1010010': 3, '1011010': 1, '1111110': 11, '1110001': 1, '0100100': 11, '1111000': 1, '0101011': 1, '1001001': 1, '0101000': 1, '1101010': 2, '1101000': 1, '1111001': 2, '0110001': 1, '0010000': 2, '0100010': 1, '1000000': 2, '1001010': 1, '0011011': 1, '0110000': 1, '1011000': 1, '0111010': 1}"
vqe_7,1024,'1000001x',"{'1011100': 17, '1011000': 36, '0011000': 26, '1111000': 15, '0010101': 12, '1010011': 23, '0110011': 13, '0011101': 15, '0110110': 10, '0001110': 2, '1010000': 21, '1011010': 32, '1011111': 31, '1111011': 14, '0111011': 28, '0010010': 23, '0010011': 18, '1011011': 34, '0111001': 20, '1011101': 11, '0010111': 17, '0011111': 30, '1011110': 35, '1111010': 18, '0011110': 24, '0010000': 10, '1010001': 19, '0111110': 11, '0011010': 43, '1010110': 19, '0111111': 18, '0110101': 7, '1011001': 22, '0111010': 17, '0111101': 9, '1111111': 12, '1010101': 9, '1010111': 14, '1110010': 10, '0110010': 7, '0111000': 12, '0110000': 8, '1010100': 10, '0110111': 6, '0011011': 32, '1110110': 7, '0010110': 23, '0110001': 7, '1110101': 3, '0011001': 31, '1110001': 5, '1110011': 4, '0010100': 6, '1001110': 2, '1010010': 13, '0110100': 4, '1001001': 1, '0000001': 2, '1110111': 6, '1111100': 7, '1110100': 4, '1110000': 5, '1000101': 1, '1111001': 10, '1001010': 1, '1111101': 7, '1111110': 8, '0111100': 11, '0010001': 10, '1100111': 1, '0011100': 13, '1101000': 1, '0101010': 1, '0001101': 1, '0101111': 1, '1000001': 1, '1101111': 1, '1100110': 1, '1000011': 1, '1001100': 1, '0001010': 1, '0101011': 1, '1001101': 1}"
vqe_7,1024,'1000010x',"{'1011100': 35, '1010111': 41, '0010101': 19, '1110111': 22, '0010011': 19, '1010000': 17, '0110011': 11, '0011111': 33, '0110100': 20, '0000101': 3, '1000110': 10, '1011010': 21, '1101001': 4, '1111011': 12, '0111110': 41, '0001100': 9, '0001111': 3, '0111001': 14, '1000111': 7, '1011101': 27, '0010100': 31, '0100111': 12, '1100100': 12, '1111001': 5, '0111000': 15, '0100100': 4, '0000110': 7, '1001100': 11, '0111111': 30, '0011011': 12, '1010110': 36, '1011000': 6, '0111010': 3, '0010001': 5, '1100111': 8, '0111100': 2, '1111101': 19, '1010010': 6, '1110000': 8, '0100110': 6, '0110010': 7, '0100101': 6, '1100110': 8, '1100010': 3, '0110101': 18, '1111010': 13, '0101110': 7, '0101111': 4, '0001101': 15, '0011110': 35, '1110110': 17, '1011011': 21, '1101100': 4, '0100000': 1, '0011000': 24, '1101111': 6, '0010010': 11, '1110011': 2, '1011110': 4, '0000111': 7, '0010000': 4, '0111011': 2, '0101100': 12, '0101101': 6, '0110001': 2, '1000101': 9, '1011001': 6, '1000100': 6, '0011001': 27, '1001110': 7, '1010011': 4, '0001110': 2, '0011010': 17, '0000000': 2, '1111100': 17, '1110101': 2, '1101110': 8, '0101010': 2, '1010001': 14, '1110001': 5, '1111000': 3, '0110000': 2, '1101101': 4, '0001010': 2, '1001111': 8, '1001101': 6, '1100101': 6, '1000010': 3, '0110110': 2, '1000011': 3, '1101000': 2, '1100000': 1, '0101011': 1, '1011111': 1, '1001000': 1, '0011100': 1, '0001011': 2, '0100001': 1, '1100011': 1, '0000100': 1}"
vqe_7,1024,'1000011x',"{'1011111': 39, '1010101': 31, '1011110': 39, '0010111': 33, '1110101': 19, '0010001': 10, '1010010': 20, '0110010': 2, '0011101': 30, '0110110': 26, '0000100': 4, '1000111': 15, '1011001': 14, '1101010': 2, '1111110': 21, '0111011': 20, '0001101': 5, '0001111': 11, '0111001': 6, '0010011': 9, '0010010': 5, '0010110': 32, '0101000': 5, '1100101': 7, '1111001': 14, '0110111': 24, '0100100': 7, '0000101': 7, '1011010': 11, '0111100': 31, '1001011': 5, '0111101': 24, '0011011': 22, '1010100': 28, '1011000': 24, '0111010': 11, '0010000': 12, '1100111': 16, '1111111': 22, '1010011': 13, '1110010': 9, '0100101': 9, '0110000': 7, '1100001': 3, '1111010': 4, '0101110': 8, '0101111': 12, '1000110': 11, '0110001': 9, '0011100': 24, '1110100': 16, '1101100': 7, '0100011': 1, '1101110': 2, '0011111': 2, '1110011': 4, '1101111': 4, '0000110': 3, '0101101': 8, '1011011': 11, '0011000': 7, '1000100': 3, '0011010': 34, '1001101': 8, '1000101': 3, '0000010': 2, '1100100': 8, '0011001': 11, '0100111': 5, '1101101': 8, '0101001': 2, '0111000': 3, '1111000': 10, '0001110': 15, '1111011': 5, '1001100': 13, '0010101': 2, '1101011': 3, '0000111': 4, '1110000': 1, '0001000': 1, '1010001': 6, '1010000': 2, '1000000': 3, '0100110': 3, '1001111': 2, '1000001': 3, '1001110': 4, '0100000': 1, '1100110': 5, '1100000': 3, '0101100': 4, '0110100': 2, '1001010': 1, '0001100': 4, '0001001': 1, '0110011': 2}"
vqe_7,1024,'1000100x',"{'1100100': 14, '1010100': 23, '1100001': 1, '0010100': 10, '1110101': 15, '0001101': 13, '1001100': 20, '0101111': 17, '0100101': 14, '0110100': 21, '0000100': 7, '1000101': 22, '1010111': 12, '1101100': 20, '1111100': 12, '1100010': 2, '0111100': 26, '0000110': 12, '0001001': 2, '1011111': 17, '0010101': 18, '0110111': 17, '0001110': 19, '1100101': 10, '0001111': 16, '0101100': 17, '1100000': 1, '1100111': 12, '1110111': 18, '0110110': 20, '0100110': 12, '0000101': 11, '1011100': 16, '0111101': 18, '1000110': 18, '0111111': 18, '0011101': 19, '1001110': 14, '1010110': 13, '0001100': 16, '0111110': 16, '1111111': 13, '1001101': 17, '1001111': 18, '1101111': 12, '0100111': 13, '1011110': 13, '1010101': 18, '1101011': 2, '1100110': 24, '0110101': 12, '0101110': 17, '0000111': 17, '0011110': 13, '1110100': 12, '0010001': 4, '1011101': 11, '1101101': 12, '0001010': 1, '0010110': 18, '1101110': 9, '1110000': 1, '0011100': 19, '0101101': 14, '1000100': 9, '1000001': 2, '0011000': 2, '1000111': 12, '0001000': 1, '0000000': 2, '0010111': 20, '1111101': 11, '1110110': 13, '0011111': 12, '1110011': 1, '0010011': 1, '1010010': 3, '1011010': 1, '1111110': 11, '1110001': 1, '0100100': 11, '1111000': 1, '0101011': 1, '1001001': 1, '1111011': 1, '0101000': 1, '1101010': 2, '1101000': 1, '1111001': 2, '0110001': 1, '0010010': 1, '0010000': 2, '0100010': 1, '1000000': 2, '1001010': 1, '0011011': 1, '0110000': 1, '1011000': 1, '0111010': 1}"
vqe_7,1024,'1000101x',"{'1110100': 8, '1011101': 9, '0011101': 8, '1111011': 34, '0011010': 20, '1011000': 14, '0111010': 38, '0110110': 14, '0111011': 43, '0010000': 4, '1010001': 11, '1110000': 12, '1111001': 29, '1111101': 18, '0111101': 21, '0010101': 5, '0011000': 13, '0011110': 11, '0111100': 22, '1010010': 11, '1110110': 11, '0011100': 13, '1110011': 23, '0111001': 27, '1111000': 27, '0010100': 4, '1111100': 18, '0111000': 22, '0010001': 5, '1110001': 14, '0111110': 36, '1010011': 15, '0111111': 29, '0110010': 20, '1011010': 17, '1100001': 1, '1111111': 21, '1011011': 20, '1111010': 26, '1110101': 9, '1011110': 20, '1110111': 17, '1011100': 10, '0010111': 8, '0110011': 21, '0011011': 19, '1110010': 14, '1011111': 15, '0110111': 12, '0011111': 21, '0011001': 10, '0010010': 6, '0110001': 20, '1010000': 5, '1101000': 2, '0110000': 16, '1010110': 4, '1001111': 1, '0000010': 2, '1101011': 2, '1111110': 19, '0101111': 2, '0101011': 2, '1001010': 1, '0110100': 3, '1010101': 3, '1011001': 16, '0101000': 1, '0010110': 9, '0010011': 7, '1010111': 7, '0101010': 3, '0110101': 8, '1101100': 1, '1100000': 1, '1010100': 3, '1000010': 1, '1101101': 1, '0101001': 1, '1001000': 1, '0101100': 1, '1100010': 1, '0101101': 1, '0101110': 1, '0100100': 1, '1101110': 1}"
vqe_7,1024,'1000110x',"{'1101101': 11, '1011001': 13, '1101100': 11, '0011010': 11, '1111010': 13, '0010110': 23, '1010011': 12, '0111000': 11, '0101111': 14, '0111010': 29, '0000101': 7, '1000111': 19, '1011111': 25, '1110100': 28, '1111110': 37, '0111100': 42, '0001110': 13, '0001111': 10, '0011011': 19, '0111011': 32, '1101111': 3, '0010111': 28, '0110110': 32, '1110011': 17, '0001101': 5, '1101011': 2, '0110001': 11, '1001100': 17, '0111101': 37, '0100100': 12, '1010101': 22, '1011110': 30, '0010001': 7, '1111111': 34, '1010100': 18, '1011000': 10, '1111000': 15, '0110101': 1, '0110111': 27, '0110011': 5, '1100111': 12, '1110010': 19, '0110010': 4, '1101010': 4, '0100110': 4, '0100111': 6, '1111001': 16, '1100110': 8, '1101110': 3, '0010000': 5, '0011100': 29, '1110101': 17, '0010010': 5, '0000111': 6, '0100010': 2, '1000110': 6, '1000100': 4, '0011101': 28, '1001110': 2, '0111001': 6, '1011010': 10, '1000101': 4, '0000010': 2, '1111011': 10, '0101001': 4, '0100011': 4, '0011000': 2, '1110001': 3, '0110000': 6, '0101101': 2, '1001101': 5, '0101100': 2, '0001001': 1, '1001111': 6, '1010010': 9, '0000110': 3, '1100000': 1, '0101110': 7, '1000001': 3, '0010100': 1, '1010001': 1, '1100101': 4, '1100100': 3, '0010101': 2, '1010110': 2, '0100101': 6, '1011011': 5, '0101000': 3, '1000000': 2, '0000100': 2, '1110000': 3, '1100001': 1, '1001011': 1, '0001100': 3, '1111100': 1, '0111110': 1}"
