Position,Gate,Params,Qubits,Suspiciousness,KickedOut
8,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",0.03010852502732269,No
48,,[],"(Qubit(QuantumRegister(5, 'q'), 0),)",0.0,Before iteration 2
50,,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-0.011202421488528132,Before iteration 2
44,x,[],"(Qubit(QuantumRegister(5, 'q'), 1),)",-0.036918199751126285,Before iteration 2
11,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-0.04891835506539138,Before iteration 2
46,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-0.11387572359221795,Before iteration 2
6,cx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 2))",-0.2335302883994349,Before iteration 2
9,rccx,[],"(Qubit(QuantumRegister(5, 'q'), 3), Qubit(QuantumRegister(5, 'q'), 1), Qubit(QuantumRegister(5, 'q'), 4))",-0.2577725744815967,Before iteration 2
23,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-0.31013012774857224,Before iteration 2
14,x,[],"(Qubit(QuantumRegister(5, 'q'), 2),)",-0.3411373284385487,Before iteration 2
39,x,[],"(Qubit(QuantumRegister(5, 'q'), 3),)",-0.4069938276496043,Before iteration 2
